Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anoplarchus,purpurescens,34.75,119.75,1311:249:4,0.38
Anoplarchus,purpurescens,34.25,119.75,1311:249:2,0.32
Anoplarchus,purpurescens,61.25,-147.75,7614:217:2,0.46
Anoplarchus,purpurescens,61.25,-146.75,7614:216:2,0.53
Anoplarchus,purpurescens,61.25,-146.25,7614:216:1,0.48
Anoplarchus,purpurescens,60.25,-139.25,7613:209:1,0.55
Anoplarchus,purpurescens,56.25,-170.75,7517:360:2,0.44
Anoplarchus,purpurescens,56.25,-170.25,7517:360:1,0.55
Anoplarchus,purpurescens,56.75,-169.75,7516:469:4,0.44
Anoplarchus,purpurescens,56.75,-169.25,7516:469:3,0.42
Anoplarchus,purpurescens,56.25,-161.75,7516:361:2,0.5
Anoplarchus,purpurescens,56.25,-161.25,7516:361:1,0.43
Anoplarchus,purpurescens,56.25,-160.25,7516:360:1,0.56
Anoplarchus,purpurescens,53.75,-164.75,7516:134:4,0.5
Anoplarchus,purpurescens,58.25,-157.25,7515:487:1,0.4
Anoplarchus,purpurescens,58.75,-156.75,7515:486:4,0.42
Anoplarchus,purpurescens,56.75,-158.25,7515:468:3,0.42
Anoplarchus,purpurescens,59.75,-153.75,7515:393:4,0.57
Anoplarchus,purpurescens,47.25,-124.75,7412:374:2,0.57
Anoplarchus,purpurescens,47.75,-122.75,7412:372:4,0.56
Anoplarchus,purpurescens,46.25,-124.25,7412:364:1,0.47
Anoplarchus,purpurescens,36.75,-122.25,7312:362:3,0.57
Anoplarchus,purpurescens,36.75,-121.75,7312:361:4,0.4
Anoplarchus,purpurescens,36.25,-121.25,7312:361:1,0.46
Anoplarchus,purpurescens,34.75,-120.25,7312:140:3,0.51
Anoplarchus,purpurescens,34.25,-120.25,7312:140:1,0.52
Anoplarchus,purpurescens,33.75,-120.25,7312:130:3,0.47
Anoplarchus,purpurescens,51.75,178.75,1517:218:4,0.57
Anoplarchus,purpurescens,51.75,177.75,1517:217:4,0.45
Anoplarchus,purpurescens,51.75,177.25,1517:217:3,0.44
Anoplarchus,purpurescens,59.25,166.25,1516:496:1,0.45
Anoplarchus,purpurescens,55.25,165.25,1516:455:1,0.51
Anoplarchus,purpurescens,58.75,164.75,1516:384:4,0.41
Anoplarchus,purpurescens,56.25,163.25,1516:363:1,0.46
Anoplarchus,purpurescens,56.25,162.75,1516:362:2,0.41
Anoplarchus,purpurescens,55.75,162.25,1516:352:3,0.59
Anoplarchus,purpurescens,55.25,155.75,1515:455:2,0.47
Anoplarchus,purpurescens,55.25,155.25,1515:455:1,0.51
Anoplarchus,purpurescens,54.75,155.75,1515:245:4,0.54
Anoplarchus,purpurescens,50.75,156.75,1515:206:4,0.53
Anoplarchus,purpurescens,50.75,156.25,1515:206:3,0.55
Anoplarchus,purpurescens,50.25,155.75,1515:205:2,0.59
Anoplarchus,purpurescens,50.25,155.25,1515:205:1,0.58
Anoplarchus,purpurescens,49.75,155.75,1415:495:4,0.56
Anoplarchus,purpurescens,49.75,155.25,1415:495:3,0.51
Anoplarchus,purpurescens,49.75,154.75,1415:394:4,0.52
Anoplarchus,purpurescens,49.75,154.25,1415:394:3,0.4
Anoplarchus,purpurescens,49.25,154.75,1415:394:2,0.44
Anoplarchus,purpurescens,48.75,153.75,1415:383:4,0.4
Anoplarchus,purpurescens,46.75,151.75,1415:361:4,0.45
Anoplarchus,purpurescens,46.25,150.75,1415:360:2,0.51
Anoplarchus,purpurescens,49.25,143.25,1414:393:1,0.41
Anoplarchus,purpurescens,48.25,142.25,1414:382:1,0.46
Anoplarchus,purpurescens,47.75,142.25,1414:372:3,0.51
Anoplarchus,purpurescens,47.25,142.25,1414:372:1,0.58
Anoplarchus,purpurescens,46.75,142.75,1414:362:4,0.4
Anoplarchus,purpurescens,46.75,141.75,1414:361:4,0.58
Anoplarchus,purpurescens,46.25,141.25,1414:361:1,0.47
Anoplarchus,purpurescens,45.75,143.75,1414:353:4,0.43
Anoplarchus,purpurescens,44.25,141.75,1414:141:2,0.58
Anoplarchus,purpurescens,43.25,140.75,1414:130:2,0.56
Anoplarchus,purpurescens,41.75,141.25,1414:111:3,0.49
Anoplarchus,purpurescens,41.25,141.25,1414:111:1,0.49
Anoplarchus,purpurescens,40.75,140.75,1414:100:4,0.52
Anoplarchus,purpurescens,44.25,135.75,1413:245:2,0.56
Anoplarchus,purpurescens,43.25,132.25,1413:132:1,0.56
Anoplarchus,purpurescens,41.75,130.25,1413:110:3,0.52
Anoplarchus,purpurescens,40.25,129.25,1412:209:1,0.59
Anoplarchus,purpurescens,39.25,142.25,1314:392:1,0.54
Anoplarchus,purpurescens,39.75,141.75,1314:391:4,0.59
Anoplarchus,purpurescens,39.25,141.75,1314:391:2,0.52
Anoplarchus,purpurescens,38.75,141.75,1314:381:4,0.47
Anoplarchus,purpurescens,38.75,141.25,1314:381:3,0.43
Anoplarchus,purpurescens,38.25,141.25,1314:381:1,0.43
Anoplarchus,purpurescens,39.25,128.25,1312:498:1,0.54
Anoplarchus,purpurescens,38.75,128.25,1312:488:3,0.5
Anoplarchus,purpurescens,37.25,125.75,1312:475:2,0.46
Anoplarchus,purpurescens,36.75,126.75,1312:466:4,0.59
Anoplarchus,purpurescens,36.25,126.75,1312:466:2,0.5
Anoplarchus,purpurescens,36.25,126.25,1312:466:1,0.59
Anoplarchus,purpurescens,35.75,126.75,1312:456:4,0.41
Anoplarchus,purpurescens,35.75,126.25,1312:456:3,0.51
Anoplarchus,purpurescens,35.25,126.25,1312:456:1,0.44
Anoplarchus,purpurescens,39.75,124.75,1312:394:4,0.53
Anoplarchus,purpurescens,36.25,120.25,1312:360:1,0.52
Anoplarchus,purpurescens,60.75,-149.25,7614:209:3,0.63
Anoplarchus,purpurescens,60.75,-148.25,7614:208:3,0.79
Anoplarchus,purpurescens,60.75,-147.75,7614:207:4,0.78
Anoplarchus,purpurescens,60.75,-145.75,7614:205:4,0.79
Anoplarchus,purpurescens,60.25,-143.25,7614:103:1,0.76
Anoplarchus,purpurescens,60.25,-142.75,7614:102:2,0.71
Anoplarchus,purpurescens,60.25,-142.25,7614:102:1,0.68
Anoplarchus,purpurescens,60.25,-141.75,7614:101:2,0.66
Anoplarchus,purpurescens,60.25,-141.25,7614:101:1,0.64
Anoplarchus,purpurescens,60.25,-139.75,7613:209:2,0.61
Anoplarchus,purpurescens,52.25,-176.75,7517:226:2,0.6
Anoplarchus,purpurescens,52.25,-176.25,7517:226:1,0.72
Anoplarchus,purpurescens,52.25,-175.75,7517:225:2,0.69
Anoplarchus,purpurescens,52.25,-175.25,7517:225:1,0.73
Anoplarchus,purpurescens,51.25,-179.25,7517:219:1,0.65
Anoplarchus,purpurescens,51.75,-178.75,7517:218:4,0.73
Anoplarchus,purpurescens,51.25,-178.75,7517:218:2,0.79
Anoplarchus,purpurescens,52.25,-173.25,7517:123:1,0.6
Anoplarchus,purpurescens,52.25,-172.75,7517:122:2,0.62
Anoplarchus,purpurescens,52.25,-172.25,7517:122:1,0.71
Anoplarchus,purpurescens,52.75,-171.25,7517:121:3,0.68
Anoplarchus,purpurescens,52.75,-170.25,7517:120:3,0.66
Anoplarchus,purpurescens,56.25,-169.75,7516:469:2,0.6
Anoplarchus,purpurescens,55.75,-162.75,7516:352:4,0.72
Anoplarchus,purpurescens,55.75,-162.25,7516:352:3,0.79
Anoplarchus,purpurescens,55.75,-160.75,7516:350:4,0.62
Anoplarchus,purpurescens,53.25,-169.75,7516:239:2,0.7
Anoplarchus,purpurescens,56.25,-159.75,7515:469:2,0.7
Anoplarchus,purpurescens,59.25,-154.25,7515:394:1,0.74
Anoplarchus,purpurescens,59.75,-153.25,7515:393:3,0.75
Anoplarchus,purpurescens,59.25,-153.75,7515:393:2,0.66
Anoplarchus,purpurescens,59.75,-152.75,7515:392:4,0.72
Anoplarchus,purpurescens,59.75,-151.75,7515:391:4,0.71
Anoplarchus,purpurescens,59.75,-151.25,7515:391:3,0.75
Anoplarchus,purpurescens,56.25,-152.75,7515:362:2,0.65
Anoplarchus,purpurescens,59.25,-135.25,7513:495:1,0.68
Anoplarchus,purpurescens,58.25,-133.75,7513:383:2,0.79
Anoplarchus,purpurescens,51.25,-128.25,7512:218:1,0.64
Anoplarchus,purpurescens,46.75,-123.75,7412:363:4,0.62
Anoplarchus,purpurescens,45.75,-124.25,7412:354:3,0.71
Anoplarchus,purpurescens,45.75,-123.75,7412:353:4,0.73
Anoplarchus,purpurescens,41.75,-124.25,7412:114:3,0.75
Anoplarchus,purpurescens,41.25,-124.25,7412:114:1,0.77
Anoplarchus,purpurescens,38.75,-123.25,7312:383:3,0.7
Anoplarchus,purpurescens,37.75,-123.25,7312:373:3,0.79
Anoplarchus,purpurescens,36.25,-121.75,7312:361:2,0.69
Anoplarchus,purpurescens,35.75,-121.25,7312:351:3,0.68
Anoplarchus,purpurescens,35.25,-120.75,7312:350:2,0.63
Anoplarchus,purpurescens,34.75,-120.75,7312:140:4,0.68
Anoplarchus,purpurescens,51.75,179.75,1517:219:4,0.71
Anoplarchus,purpurescens,51.75,179.25,1517:219:3,0.66
Anoplarchus,purpurescens,51.25,179.25,1517:219:1,0.68
Anoplarchus,purpurescens,52.75,174.25,1517:124:3,0.73
Anoplarchus,purpurescens,55.25,162.25,1516:352:1,0.69
Anoplarchus,purpurescens,55.25,161.75,1516:351:2,0.62
Anoplarchus,purpurescens,54.75,162.25,1516:142:3,0.71
Anoplarchus,purpurescens,54.75,161.75,1516:141:4,0.69
Anoplarchus,purpurescens,54.75,161.25,1516:141:3,0.7
Anoplarchus,purpurescens,54.75,160.75,1516:140:4,0.68
Anoplarchus,purpurescens,54.25,159.75,1515:249:2,0.75
Anoplarchus,purpurescens,54.25,155.75,1515:245:2,0.62
Anoplarchus,purpurescens,53.25,158.25,1515:238:1,0.78
Anoplarchus,purpurescens,53.75,156.25,1515:236:3,0.66
Anoplarchus,purpurescens,53.25,156.25,1515:236:1,0.69
Anoplarchus,purpurescens,53.75,155.75,1515:235:4,0.66
Anoplarchus,purpurescens,53.25,155.75,1515:235:2,0.66
Anoplarchus,purpurescens,52.25,158.25,1515:228:1,0.79
Anoplarchus,purpurescens,52.75,156.25,1515:226:3,0.67
Anoplarchus,purpurescens,52.25,156.25,1515:226:1,0.65
Anoplarchus,purpurescens,52.75,155.75,1515:225:4,0.68
Anoplarchus,purpurescens,51.75,158.25,1515:218:3,0.75
Anoplarchus,purpurescens,51.75,157.75,1515:217:4,0.72
Anoplarchus,purpurescens,51.25,157.75,1515:217:2,0.68
Anoplarchus,purpurescens,51.25,157.25,1515:217:1,0.65
Anoplarchus,purpurescens,51.75,156.75,1515:216:4,0.66
Anoplarchus,purpurescens,51.75,156.25,1515:216:3,0.69
Anoplarchus,purpurescens,51.25,156.75,1515:216:2,0.63
Anoplarchus,purpurescens,50.25,156.75,1515:206:2,0.63
Anoplarchus,purpurescens,50.25,156.25,1515:206:1,0.61
Anoplarchus,purpurescens,50.75,155.75,1515:205:4,0.61
Anoplarchus,purpurescens,49.75,156.25,1415:496:3,0.65
Anoplarchus,purpurescens,46.25,143.25,1414:363:1,0.74
Anoplarchus,purpurescens,46.75,142.25,1414:362:3,0.73
Anoplarchus,purpurescens,45.75,143.25,1414:353:3,0.66
Anoplarchus,purpurescens,45.25,141.75,1414:351:2,0.65
Anoplarchus,purpurescens,44.75,149.25,1414:249:3,0.75
Anoplarchus,purpurescens,44.25,145.25,1414:245:1,0.79
Anoplarchus,purpurescens,44.25,144.75,1414:144:2,0.75
Anoplarchus,purpurescens,42.25,140.25,1414:120:1,0.63
Anoplarchus,purpurescens,41.25,141.75,1414:111:2,0.71
Anoplarchus,purpurescens,40.75,141.75,1414:101:4,0.66
Anoplarchus,purpurescens,40.75,141.25,1414:101:3,0.65
Anoplarchus,purpurescens,40.25,141.75,1414:101:2,0.66
Anoplarchus,purpurescens,40.25,128.75,1412:208:2,0.78
Anoplarchus,purpurescens,40.25,122.25,1412:102:1,0.79
Anoplarchus,purpurescens,39.75,142.25,1314:392:3,0.66
Anoplarchus,purpurescens,39.75,128.25,1312:498:3,0.68
Anoplarchus,purpurescens,39.25,127.75,1312:497:2,0.72
Anoplarchus,purpurescens,39.25,127.25,1312:497:1,0.79
Anoplarchus,purpurescens,39.75,125.25,1312:495:3,0.79
Anoplarchus,purpurescens,38.75,127.75,1312:487:4,0.65
Anoplarchus,purpurescens,37.75,126.75,1312:476:4,0.69
Anoplarchus,purpurescens,37.75,126.25,1312:476:3,0.7
Anoplarchus,purpurescens,37.25,126.75,1312:476:2,0.65
Anoplarchus,purpurescens,37.25,126.25,1312:476:1,0.65
Anoplarchus,purpurescens,37.75,125.75,1312:475:4,0.76
Anoplarchus,purpurescens,37.75,125.25,1312:475:3,0.62
Anoplarchus,purpurescens,36.75,126.25,1312:466:3,0.71
Anoplarchus,purpurescens,60.25,-149.25,7614:209:1,0.93
Anoplarchus,purpurescens,60.25,-148.25,7614:208:1,1
Anoplarchus,purpurescens,60.75,-147.25,7614:207:3,0.91
Anoplarchus,purpurescens,60.25,-147.75,7614:207:2,0.9
Anoplarchus,purpurescens,60.25,-147.25,7614:207:1,1
Anoplarchus,purpurescens,60.75,-146.75,7614:206:4,1
Anoplarchus,purpurescens,60.75,-146.25,7614:206:3,0.88
Anoplarchus,purpurescens,60.25,-146.75,7614:206:2,1
Anoplarchus,purpurescens,60.25,-146.25,7614:206:1,1
Anoplarchus,purpurescens,60.25,-145.75,7614:205:2,1
Anoplarchus,purpurescens,60.25,-145.25,7614:205:1,1
Anoplarchus,purpurescens,60.25,-144.75,7614:104:2,1
Anoplarchus,purpurescens,60.25,-144.25,7614:104:1,0.9
Anoplarchus,purpurescens,60.25,-143.75,7614:103:2,0.82
Anoplarchus,purpurescens,51.75,-178.25,7517:218:3,0.91
Anoplarchus,purpurescens,51.75,-177.75,7517:217:4,0.93
Anoplarchus,purpurescens,51.75,-177.25,7517:217:3,0.94
Anoplarchus,purpurescens,51.75,-176.75,7517:216:4,0.96
Anoplarchus,purpurescens,51.75,-176.25,7517:216:3,0.97
Anoplarchus,purpurescens,51.75,-175.75,7517:215:4,0.93
Anoplarchus,purpurescens,51.75,-175.25,7517:215:3,1
Anoplarchus,purpurescens,52.25,-174.75,7517:124:2,0.96
Anoplarchus,purpurescens,52.25,-174.25,7517:124:1,0.88
Anoplarchus,purpurescens,52.25,-173.75,7517:123:2,0.81
Anoplarchus,purpurescens,52.25,-171.25,7517:121:1,1
Anoplarchus,purpurescens,52.75,-170.75,7517:120:4,0.9
Anoplarchus,purpurescens,51.75,-174.75,7517:114:4,1
Anoplarchus,purpurescens,51.75,-174.25,7517:114:3,1
Anoplarchus,purpurescens,51.75,-173.25,7517:113:3,0.84
Anoplarchus,purpurescens,55.25,-164.25,7516:354:1,0.91
Anoplarchus,purpurescens,55.25,-163.75,7516:353:2,0.89
Anoplarchus,purpurescens,55.25,-163.25,7516:353:1,0.86
Anoplarchus,purpurescens,55.25,-162.75,7516:352:2,0.86
Anoplarchus,purpurescens,55.25,-162.25,7516:352:1,0.94
Anoplarchus,purpurescens,55.75,-161.75,7516:351:4,0.86
Anoplarchus,purpurescens,55.75,-161.25,7516:351:3,0.88
Anoplarchus,purpurescens,55.25,-161.75,7516:351:2,1
Anoplarchus,purpurescens,55.25,-161.25,7516:351:1,1
Anoplarchus,purpurescens,55.75,-160.25,7516:350:3,0.98
Anoplarchus,purpurescens,55.25,-160.75,7516:350:2,1
Anoplarchus,purpurescens,55.25,-160.25,7516:350:1,1
Anoplarchus,purpurescens,54.25,-166.75,7516:246:2,0.95
Anoplarchus,purpurescens,54.25,-166.25,7516:246:1,0.94
Anoplarchus,purpurescens,54.25,-165.75,7516:245:2,0.92
Anoplarchus,purpurescens,54.25,-165.25,7516:245:1,0.93
Anoplarchus,purpurescens,53.75,-168.25,7516:238:3,0.93
Anoplarchus,purpurescens,53.25,-168.75,7516:238:2,0.94
Anoplarchus,purpurescens,53.25,-168.25,7516:238:1,0.99
Anoplarchus,purpurescens,53.75,-167.75,7516:237:4,0.94
Anoplarchus,purpurescens,53.75,-167.25,7516:237:3,0.96
Anoplarchus,purpurescens,53.25,-167.75,7516:237:2,1
Anoplarchus,purpurescens,53.25,-167.25,7516:237:1,1
Anoplarchus,purpurescens,53.75,-166.75,7516:236:4,1
Anoplarchus,purpurescens,53.75,-166.25,7516:236:3,1
Anoplarchus,purpurescens,53.25,-166.75,7516:236:2,1
Anoplarchus,purpurescens,53.25,-166.25,7516:236:1,1
Anoplarchus,purpurescens,52.75,-169.75,7516:229:4,0.82
Anoplarchus,purpurescens,52.75,-169.25,7516:229:3,1
Anoplarchus,purpurescens,52.75,-168.75,7516:228:4,1
Anoplarchus,purpurescens,54.75,-164.75,7516:144:4,0.91
Anoplarchus,purpurescens,54.75,-164.25,7516:144:3,0.98
Anoplarchus,purpurescens,54.25,-164.75,7516:144:2,1
Anoplarchus,purpurescens,54.25,-164.25,7516:144:1,1
Anoplarchus,purpurescens,54.75,-163.75,7516:143:4,1
Anoplarchus,purpurescens,54.75,-163.25,7516:143:3,1
Anoplarchus,purpurescens,54.75,-162.75,7516:142:4,1
Anoplarchus,purpurescens,54.75,-162.25,7516:142:3,1
Anoplarchus,purpurescens,54.25,-162.75,7516:142:2,1
Anoplarchus,purpurescens,54.25,-162.25,7516:142:1,1
Anoplarchus,purpurescens,54.75,-161.75,7516:141:4,1
Anoplarchus,purpurescens,54.75,-161.25,7516:141:3,1
Anoplarchus,purpurescens,54.75,-160.75,7516:140:4,1
Anoplarchus,purpurescens,54.75,-160.25,7516:140:3,1
Anoplarchus,purpurescens,57.75,-156.25,7515:476:3,0.91
Anoplarchus,purpurescens,57.25,-156.75,7515:476:2,0.91
Anoplarchus,purpurescens,57.25,-156.25,7515:476:1,1
Anoplarchus,purpurescens,57.75,-155.75,7515:475:4,0.95
Anoplarchus,purpurescens,57.75,-155.25,7515:475:3,1
Anoplarchus,purpurescens,57.25,-155.75,7515:475:2,1
Anoplarchus,purpurescens,56.25,-158.75,7515:468:2,0.84
Anoplarchus,purpurescens,56.25,-158.25,7515:468:1,1
Anoplarchus,purpurescens,56.75,-157.75,7515:467:4,0.89
Anoplarchus,purpurescens,56.75,-157.25,7515:467:3,1
Anoplarchus,purpurescens,56.25,-157.75,7515:467:2,1
Anoplarchus,purpurescens,56.25,-157.25,7515:467:1,1
Anoplarchus,purpurescens,56.75,-156.75,7515:466:4,1
Anoplarchus,purpurescens,56.25,-156.75,7515:466:2,1
Anoplarchus,purpurescens,56.25,-155.25,7515:465:1,1
Anoplarchus,purpurescens,55.75,-159.75,7515:459:4,1
Anoplarchus,purpurescens,55.75,-159.25,7515:459:3,1
Anoplarchus,purpurescens,55.25,-159.75,7515:459:2,1
Anoplarchus,purpurescens,55.25,-159.25,7515:459:1,1
Anoplarchus,purpurescens,55.75,-158.75,7515:458:4,1
Anoplarchus,purpurescens,55.75,-158.25,7515:458:3,1
Anoplarchus,purpurescens,55.25,-158.75,7515:458:2,1
Anoplarchus,purpurescens,55.75,-157.75,7515:457:4,1
Anoplarchus,purpurescens,55.75,-157.25,7515:457:3,1
Anoplarchus,purpurescens,55.25,-157.75,7515:457:2,1
Anoplarchus,purpurescens,55.25,-156.75,7515:456:2,1
Anoplarchus,purpurescens,55.75,-155.75,7515:455:4,1
Anoplarchus,purpurescens,55.75,-155.25,7515:455:3,1
Anoplarchus,purpurescens,59.25,-153.25,7515:393:1,0.92
Anoplarchus,purpurescens,59.25,-151.75,7515:391:2,0.99
Anoplarchus,purpurescens,59.25,-151.25,7515:391:1,1
Anoplarchus,purpurescens,59.75,-150.75,7515:390:4,0.84
Anoplarchus,purpurescens,59.75,-150.25,7515:390:3,0.89
Anoplarchus,purpurescens,59.25,-150.75,7515:390:2,1
Anoplarchus,purpurescens,59.25,-150.25,7515:390:1,1
Anoplarchus,purpurescens,58.25,-154.75,7515:384:2,0.97
Anoplarchus,purpurescens,58.25,-154.25,7515:384:1,1
Anoplarchus,purpurescens,58.75,-153.75,7515:383:4,1
Anoplarchus,purpurescens,58.75,-153.25,7515:383:3,1
Anoplarchus,purpurescens,58.25,-153.75,7515:383:2,1
Anoplarchus,purpurescens,58.25,-153.25,7515:383:1,1
Anoplarchus,purpurescens,58.75,-152.75,7515:382:4,0.97
Anoplarchus,purpurescens,58.75,-152.25,7515:382:3,1
Anoplarchus,purpurescens,58.25,-152.75,7515:382:2,1
Anoplarchus,purpurescens,58.25,-152.25,7515:382:1,1
Anoplarchus,purpurescens,58.75,-151.75,7515:381:4,0.93
Anoplarchus,purpurescens,58.25,-151.75,7515:381:2,1
