Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anoplarchus,purpurescens,57.75,-154.75,7515:374:4,1
Anoplarchus,purpurescens,57.75,-154.25,7515:374:3,1
Anoplarchus,purpurescens,57.25,-154.75,7515:374:2,1
Anoplarchus,purpurescens,57.25,-154.25,7515:374:1,1
Anoplarchus,purpurescens,57.75,-153.75,7515:373:4,1
Anoplarchus,purpurescens,57.75,-153.25,7515:373:3,1
Anoplarchus,purpurescens,57.25,-153.75,7515:373:2,1
Anoplarchus,purpurescens,57.25,-153.25,7515:373:1,1
Anoplarchus,purpurescens,57.75,-152.75,7515:372:4,1
Anoplarchus,purpurescens,57.75,-152.25,7515:372:3,1
Anoplarchus,purpurescens,57.25,-152.75,7515:372:2,1
Anoplarchus,purpurescens,57.25,-152.25,7515:372:1,1
Anoplarchus,purpurescens,56.75,-154.75,7515:364:4,1
Anoplarchus,purpurescens,56.75,-154.25,7515:364:3,1
Anoplarchus,purpurescens,56.25,-154.75,7515:364:2,1
Anoplarchus,purpurescens,56.25,-154.25,7515:364:1,1
Anoplarchus,purpurescens,56.75,-153.75,7515:363:4,1
Anoplarchus,purpurescens,56.75,-153.25,7515:363:3,1
Anoplarchus,purpurescens,56.25,-153.25,7515:363:1,1
Anoplarchus,purpurescens,56.75,-151.75,7515:361:4,0.89
Anoplarchus,purpurescens,54.75,-159.75,7515:249:4,1
Anoplarchus,purpurescens,54.75,-159.25,7515:249:3,1
Anoplarchus,purpurescens,54.75,-158.75,7515:248:4,1
Anoplarchus,purpurescens,59.75,-149.75,7514:499:4,1
Anoplarchus,purpurescens,59.75,-149.25,7514:499:3,1
Anoplarchus,purpurescens,59.75,-148.75,7514:498:4,1
Anoplarchus,purpurescens,59.75,-148.25,7514:498:3,1
Anoplarchus,purpurescens,59.75,-147.75,7514:497:4,1
Anoplarchus,purpurescens,59.75,-147.25,7514:497:3,1
Anoplarchus,purpurescens,59.75,-146.25,7514:496:3,0.93
Anoplarchus,purpurescens,59.25,-146.25,7514:496:1,1
Anoplarchus,purpurescens,59.75,-144.75,7514:394:4,1
Anoplarchus,purpurescens,59.75,-144.25,7514:394:3,1
Anoplarchus,purpurescens,59.75,-143.75,7514:393:4,1
Anoplarchus,purpurescens,59.75,-141.75,7514:391:4,1
Anoplarchus,purpurescens,59.75,-141.25,7514:391:3,1
Anoplarchus,purpurescens,59.75,-140.75,7514:390:4,0.99
Anoplarchus,purpurescens,59.75,-140.25,7514:390:3,1
Anoplarchus,purpurescens,59.75,-139.75,7513:499:4,1
Anoplarchus,purpurescens,59.75,-139.25,7513:499:3,0.88
Anoplarchus,purpurescens,59.25,-139.75,7513:499:2,1
Anoplarchus,purpurescens,59.25,-139.25,7513:499:1,1
Anoplarchus,purpurescens,59.25,-138.75,7513:498:2,0.99
Anoplarchus,purpurescens,59.25,-138.25,7513:498:1,0.94
Anoplarchus,purpurescens,58.75,-138.25,7513:488:3,1
Anoplarchus,purpurescens,58.75,-137.75,7513:487:4,1
Anoplarchus,purpurescens,58.75,-137.25,7513:487:3,1
Anoplarchus,purpurescens,58.25,-137.25,7513:487:1,1
Anoplarchus,purpurescens,58.75,-136.75,7513:486:4,1
Anoplarchus,purpurescens,58.75,-136.25,7513:486:3,1
Anoplarchus,purpurescens,58.25,-136.75,7513:486:2,1
Anoplarchus,purpurescens,58.25,-136.25,7513:486:1,1
Anoplarchus,purpurescens,58.75,-135.75,7513:485:4,0.99
Anoplarchus,purpurescens,58.75,-135.25,7513:485:3,1
Anoplarchus,purpurescens,58.25,-135.75,7513:485:2,1
Anoplarchus,purpurescens,58.25,-135.25,7513:485:1,1
Anoplarchus,purpurescens,57.75,-136.75,7513:476:4,1
Anoplarchus,purpurescens,57.75,-136.25,7513:476:3,1
Anoplarchus,purpurescens,57.75,-135.75,7513:475:4,1
Anoplarchus,purpurescens,57.75,-135.25,7513:475:3,1
Anoplarchus,purpurescens,57.25,-135.75,7513:475:2,1
Anoplarchus,purpurescens,57.25,-135.25,7513:475:1,1
Anoplarchus,purpurescens,56.75,-135.75,7513:465:4,1
Anoplarchus,purpurescens,56.75,-135.25,7513:465:3,1
Anoplarchus,purpurescens,58.75,-134.75,7513:384:4,0.87
Anoplarchus,purpurescens,58.25,-134.75,7513:384:2,1
Anoplarchus,purpurescens,58.25,-134.25,7513:384:1,1
Anoplarchus,purpurescens,57.75,-134.75,7513:374:4,1
Anoplarchus,purpurescens,57.75,-134.25,7513:374:3,1
Anoplarchus,purpurescens,57.25,-134.75,7513:374:2,1
Anoplarchus,purpurescens,57.25,-134.25,7513:374:1,1
Anoplarchus,purpurescens,57.75,-133.75,7513:373:4,1
Anoplarchus,purpurescens,57.75,-133.25,7513:373:3,0.82
Anoplarchus,purpurescens,57.25,-133.75,7513:373:2,1
Anoplarchus,purpurescens,57.25,-133.25,7513:373:1,1
Anoplarchus,purpurescens,57.25,-132.75,7513:372:2,0.85
Anoplarchus,purpurescens,56.75,-134.75,7513:364:4,1
Anoplarchus,purpurescens,56.75,-134.25,7513:364:3,1
Anoplarchus,purpurescens,56.25,-134.75,7513:364:2,1
Anoplarchus,purpurescens,56.25,-134.25,7513:364:1,1
Anoplarchus,purpurescens,56.75,-133.75,7513:363:4,1
Anoplarchus,purpurescens,56.75,-133.25,7513:363:3,1
Anoplarchus,purpurescens,56.25,-133.75,7513:363:2,1
Anoplarchus,purpurescens,56.25,-133.25,7513:363:1,1
Anoplarchus,purpurescens,56.75,-132.75,7513:362:4,1
Anoplarchus,purpurescens,56.75,-132.25,7513:362:3,0.87
Anoplarchus,purpurescens,56.25,-132.75,7513:362:2,1
Anoplarchus,purpurescens,56.25,-132.25,7513:362:1,1
Anoplarchus,purpurescens,56.25,-131.75,7513:361:2,0.9
Anoplarchus,purpurescens,55.75,-134.75,7513:354:4,1
Anoplarchus,purpurescens,55.75,-134.25,7513:354:3,1
Anoplarchus,purpurescens,55.75,-133.75,7513:353:4,1
Anoplarchus,purpurescens,55.75,-133.25,7513:353:3,1
Anoplarchus,purpurescens,55.25,-133.75,7513:353:2,1
Anoplarchus,purpurescens,55.25,-133.25,7513:353:1,1
Anoplarchus,purpurescens,55.75,-132.75,7513:352:4,1
Anoplarchus,purpurescens,55.75,-132.25,7513:352:3,1
Anoplarchus,purpurescens,55.25,-132.75,7513:352:2,1
Anoplarchus,purpurescens,55.25,-132.25,7513:352:1,1
Anoplarchus,purpurescens,55.75,-131.75,7513:351:4,1
Anoplarchus,purpurescens,55.75,-131.25,7513:351:3,0.95
Anoplarchus,purpurescens,55.25,-131.75,7513:351:2,1
Anoplarchus,purpurescens,55.25,-131.25,7513:351:1,1
Anoplarchus,purpurescens,55.75,-130.75,7513:350:4,0.81
Anoplarchus,purpurescens,55.25,-130.75,7513:350:2,1
Anoplarchus,purpurescens,55.25,-130.25,7513:350:1,1
Anoplarchus,purpurescens,54.75,-133.75,7513:143:4,1
Anoplarchus,purpurescens,54.75,-133.25,7513:143:3,1
Anoplarchus,purpurescens,54.25,-133.25,7513:143:1,1
Anoplarchus,purpurescens,54.75,-132.75,7513:142:4,1
Anoplarchus,purpurescens,54.75,-132.25,7513:142:3,1
Anoplarchus,purpurescens,54.25,-132.75,7513:142:2,1
Anoplarchus,purpurescens,54.25,-132.25,7513:142:1,1
Anoplarchus,purpurescens,54.75,-131.75,7513:141:4,1
Anoplarchus,purpurescens,54.75,-131.25,7513:141:3,1
Anoplarchus,purpurescens,54.25,-131.75,7513:141:2,1
Anoplarchus,purpurescens,54.25,-131.25,7513:141:1,1
Anoplarchus,purpurescens,54.75,-130.75,7513:140:4,1
Anoplarchus,purpurescens,54.75,-130.25,7513:140:3,1
Anoplarchus,purpurescens,54.25,-130.75,7513:140:2,1
Anoplarchus,purpurescens,54.25,-130.25,7513:140:1,1
Anoplarchus,purpurescens,53.75,-133.25,7513:133:3,1
Anoplarchus,purpurescens,53.75,-132.75,7513:132:4,1
Anoplarchus,purpurescens,53.75,-132.25,7513:132:3,1
Anoplarchus,purpurescens,53.25,-132.75,7513:132:2,1
Anoplarchus,purpurescens,53.25,-132.25,7513:132:1,1
Anoplarchus,purpurescens,53.75,-131.75,7513:131:4,1
Anoplarchus,purpurescens,53.75,-131.25,7513:131:3,1
Anoplarchus,purpurescens,53.25,-131.75,7513:131:2,1
Anoplarchus,purpurescens,53.25,-131.25,7513:131:1,1
Anoplarchus,purpurescens,53.75,-130.75,7513:130:4,1
Anoplarchus,purpurescens,53.75,-130.25,7513:130:3,1
Anoplarchus,purpurescens,53.25,-130.75,7513:130:2,0.91
Anoplarchus,purpurescens,53.25,-130.25,7513:130:1,1
Anoplarchus,purpurescens,52.75,-132.25,7513:122:3,1
Anoplarchus,purpurescens,52.75,-131.75,7513:121:4,1
Anoplarchus,purpurescens,52.75,-131.25,7513:121:3,1
Anoplarchus,purpurescens,52.25,-131.75,7513:121:2,1
Anoplarchus,purpurescens,52.25,-131.25,7513:121:1,1
Anoplarchus,purpurescens,52.25,-130.75,7513:120:2,0.95
Anoplarchus,purpurescens,51.75,-131.25,7513:111:3,0.91
Anoplarchus,purpurescens,51.75,-130.75,7513:110:4,0.92
Anoplarchus,purpurescens,55.25,-129.75,7512:459:2,1
Anoplarchus,purpurescens,54.75,-129.75,7512:249:4,1
Anoplarchus,purpurescens,54.25,-129.75,7512:249:2,1
Anoplarchus,purpurescens,53.75,-129.75,7512:239:4,1
Anoplarchus,purpurescens,53.75,-129.25,7512:239:3,1
Anoplarchus,purpurescens,53.25,-129.75,7512:239:2,1
Anoplarchus,purpurescens,53.25,-129.25,7512:239:1,1
Anoplarchus,purpurescens,53.75,-128.75,7512:238:4,1
Anoplarchus,purpurescens,52.75,-129.75,7512:229:4,0.91
Anoplarchus,purpurescens,52.75,-129.25,7512:229:3,1
Anoplarchus,purpurescens,52.25,-129.25,7512:229:1,0.83
Anoplarchus,purpurescens,52.75,-128.75,7512:228:4,1
Anoplarchus,purpurescens,52.75,-128.25,7512:228:3,1
Anoplarchus,purpurescens,52.25,-128.75,7512:228:2,1
Anoplarchus,purpurescens,52.25,-128.25,7512:228:1,1
Anoplarchus,purpurescens,52.25,-127.75,7512:227:2,1
Anoplarchus,purpurescens,51.75,-128.25,7512:218:3,1
Anoplarchus,purpurescens,51.75,-127.75,7512:217:4,1
Anoplarchus,purpurescens,51.25,-127.75,7512:217:2,1
Anoplarchus,purpurescens,51.25,-127.25,7512:217:1,1
Anoplarchus,purpurescens,50.75,-129.25,7512:209:3,1
Anoplarchus,purpurescens,50.75,-128.75,7512:208:4,1
Anoplarchus,purpurescens,50.75,-128.25,7512:208:3,1
Anoplarchus,purpurescens,50.25,-128.25,7512:208:1,1
Anoplarchus,purpurescens,50.75,-127.75,7512:207:4,1
Anoplarchus,purpurescens,50.75,-127.25,7512:207:3,1
Anoplarchus,purpurescens,50.25,-127.75,7512:207:2,1
Anoplarchus,purpurescens,50.25,-127.25,7512:207:1,1
Anoplarchus,purpurescens,50.75,-126.75,7512:206:4,1
Anoplarchus,purpurescens,50.75,-126.25,7512:206:3,1
Anoplarchus,purpurescens,50.25,-126.25,7512:206:1,1
Anoplarchus,purpurescens,50.25,-125.75,7512:205:2,1
Anoplarchus,purpurescens,50.25,-125.25,7512:205:1,0.99
Anoplarchus,purpurescens,50.25,-124.75,7512:104:2,0.99
Anoplarchus,purpurescens,49.75,-127.25,7412:497:3,1
Anoplarchus,purpurescens,49.75,-126.75,7412:496:4,1
Anoplarchus,purpurescens,49.25,-126.75,7412:496:2,1
Anoplarchus,purpurescens,49.25,-126.25,7412:496:1,1
Anoplarchus,purpurescens,49.75,-125.25,7412:495:3,1
Anoplarchus,purpurescens,49.25,-125.75,7412:495:2,1
Anoplarchus,purpurescens,48.75,-125.75,7412:485:4,1
Anoplarchus,purpurescens,48.75,-125.25,7412:485:3,1
Anoplarchus,purpurescens,49.75,-124.75,7412:394:4,0.99
Anoplarchus,purpurescens,49.75,-124.25,7412:394:3,1
Anoplarchus,purpurescens,49.25,-124.75,7412:394:2,1
Anoplarchus,purpurescens,49.25,-124.25,7412:394:1,1
Anoplarchus,purpurescens,49.75,-123.75,7412:393:4,1
Anoplarchus,purpurescens,49.25,-123.75,7412:393:2,1
Anoplarchus,purpurescens,49.25,-123.25,7412:393:1,1
Anoplarchus,purpurescens,49.25,-122.75,7412:392:2,1
Anoplarchus,purpurescens,48.75,-124.75,7412:384:4,1
Anoplarchus,purpurescens,48.75,-124.25,7412:384:3,1
Anoplarchus,purpurescens,48.25,-124.75,7412:384:2,1
Anoplarchus,purpurescens,48.25,-124.25,7412:384:1,1
Anoplarchus,purpurescens,48.75,-123.75,7412:383:4,1
Anoplarchus,purpurescens,48.75,-123.25,7412:383:3,0.99
Anoplarchus,purpurescens,48.25,-123.75,7412:383:2,0.94
Anoplarchus,purpurescens,48.25,-123.25,7412:383:1,0.92
Anoplarchus,purpurescens,48.75,-122.75,7412:382:4,1
Anoplarchus,purpurescens,48.75,-122.25,7412:382:3,0.94
Anoplarchus,purpurescens,48.25,-122.75,7412:382:2,0.87
Anoplarchus,purpurescens,48.25,-122.25,7412:382:1,0.93
Anoplarchus,purpurescens,47.75,-124.75,7412:374:4,1
Anoplarchus,purpurescens,47.75,-124.25,7412:374:3,1
Anoplarchus,purpurescens,47.25,-124.25,7412:374:1,1
Anoplarchus,purpurescens,47.75,-122.25,7412:372:3,0.94
Anoplarchus,purpurescens,47.25,-122.25,7412:372:1,0.97
Anoplarchus,purpurescens,46.75,-124.25,7412:364:3,0.8
Anoplarchus,purpurescens,45.25,-123.75,7412:353:2,0.84
Anoplarchus,purpurescens,44.75,-124.25,7412:144:3,1
Anoplarchus,purpurescens,44.25,-124.25,7412:144:1,1
Anoplarchus,purpurescens,43.75,-124.25,7412:134:3,1
Anoplarchus,purpurescens,43.25,-124.25,7412:134:1,1
Anoplarchus,purpurescens,42.75,-124.75,7412:124:4,1
Anoplarchus,purpurescens,42.75,-124.25,7412:124:3,0.96
Anoplarchus,purpurescens,42.25,-124.25,7412:124:1,0.86
Anoplarchus,purpurescens,40.75,-124.25,7412:104:3,0.98
Anoplarchus,purpurescens,40.25,-124.25,7412:104:1,0.99
Anoplarchus,purpurescens,39.75,-123.75,7312:393:4,0.83
Anoplarchus,purpurescens,39.25,-123.75,7312:393:2,1
Anoplarchus,purpurescens,38.75,-123.75,7312:383:4,0.93
Anoplarchus,purpurescens,38.25,-123.25,7312:383:1,0.95
Anoplarchus,purpurescens,52.75,173.75,1517:123:4,0.98
Anoplarchus,purpurescens,52.75,173.25,1517:123:3,0.99
Anoplarchus,purpurescens,52.25,173.75,1517:123:2,0.99
Anoplarchus,purpurescens,52.25,173.25,1517:123:1,1
Anoplarchus,purpurescens,52.75,172.75,1517:122:4,0.99
Anoplarchus,purpurescens,55.25,166.25,1516:456:1,0.84
Anoplarchus,purpurescens,55.25,165.75,1516:455:2,0.86
Anoplarchus,purpurescens,54.75,167.75,1516:247:4,0.86
Anoplarchus,purpurescens,54.75,167.25,1516:247:3,0.87
Anoplarchus,purpurescens,54.75,166.75,1516:246:4,0.9
Anoplarchus,purpurescens,54.75,166.25,1516:246:3,0.93
Anoplarchus,purpurescens,54.25,160.75,1516:140:2,0.8
Anoplarchus,purpurescens,54.25,160.25,1516:140:1,0.83
Anoplarchus,purpurescens,53.75,160.25,1516:130:3,0.88
Anoplarchus,purpurescens,53.25,160.25,1516:130:1,0.86
Anoplarchus,purpurescens,53.75,159.75,1515:239:4,0.86
Anoplarchus,purpurescens,53.25,159.75,1515:239:2,0.85
Anoplarchus,purpurescens,53.25,159.25,1515:239:1,0.86
Anoplarchus,purpurescens,53.25,158.75,1515:238:2,0.82
Anoplarchus,purpurescens,52.75,158.75,1515:228:4,0.86
Anoplarchus,purpurescens,52.25,158.75,1515:228:2,0.81
Anoplarchus,purpurescens,46.25,150.25,1415:360:1,0.87
Anoplarchus,purpurescens,45.75,150.25,1415:350:3,0.81
Anoplarchus,purpurescens,46.25,149.75,1414:469:2,0.99
Anoplarchus,purpurescens,45.75,149.75,1414:459:4,0.93
Anoplarchus,purpurescens,45.75,149.25,1414:459:3,1
Anoplarchus,purpurescens,45.25,149.25,1414:459:1,1
Anoplarchus,purpurescens,45.75,148.75,1414:458:4,0.99
Anoplarchus,purpurescens,45.25,148.75,1414:458:2,1
Anoplarchus,purpurescens,45.25,148.25,1414:458:1,0.99
Anoplarchus,purpurescens,45.25,147.75,1414:457:2,0.93
Anoplarchus,purpurescens,46.25,142.75,1414:362:2,0.84
Anoplarchus,purpurescens,46.25,142.25,1414:362:1,0.86
Anoplarchus,purpurescens,46.25,141.75,1414:361:2,0.82
Anoplarchus,purpurescens,45.75,142.75,1414:352:4,0.87
Anoplarchus,purpurescens,45.75,142.25,1414:352:3,0.96
Anoplarchus,purpurescens,45.25,142.75,1414:352:2,0.93
Anoplarchus,purpurescens,45.25,142.25,1414:352:1,0.96
Anoplarchus,purpurescens,45.75,141.75,1414:351:4,0.82
Anoplarchus,purpurescens,44.75,148.75,1414:248:4,1
Anoplarchus,purpurescens,44.75,147.75,1414:247:4,1
Anoplarchus,purpurescens,44.75,147.25,1414:247:3,0.96
Anoplarchus,purpurescens,44.25,147.25,1414:247:1,1
Anoplarchus,purpurescens,44.75,146.75,1414:246:4,0.9
Anoplarchus,purpurescens,44.75,146.25,1414:246:3,0.87
Anoplarchus,purpurescens,44.25,146.75,1414:246:2,0.97
Anoplarchus,purpurescens,44.25,146.25,1414:246:1,0.96
Anoplarchus,purpurescens,44.25,145.75,1414:245:2,0.84
Anoplarchus,purpurescens,43.75,147.25,1414:237:3,1
Anoplarchus,purpurescens,43.75,146.75,1414:236:4,1
Anoplarchus,purpurescens,43.75,146.25,1414:236:3,1
Anoplarchus,purpurescens,43.25,146.75,1414:236:2,1
Anoplarchus,purpurescens,43.25,146.25,1414:236:1,1
Anoplarchus,purpurescens,43.75,145.75,1414:235:4,0.99
Anoplarchus,purpurescens,43.75,145.25,1414:235:3,0.98
Anoplarchus,purpurescens,43.25,145.75,1414:235:2,1
Anoplarchus,purpurescens,43.25,145.25,1414:235:1,0.99
Anoplarchus,purpurescens,44.25,144.25,1414:144:1,0.82
Anoplarchus,purpurescens,44.75,143.25,1414:143:3,0.92
Anoplarchus,purpurescens,44.25,143.75,1414:143:2,0.89
Anoplarchus,purpurescens,44.25,143.25,1414:143:1,0.92
Anoplarchus,purpurescens,44.75,142.75,1414:142:4,0.93
Anoplarchus,purpurescens,43.75,144.75,1414:134:4,0.89
Anoplarchus,purpurescens,43.75,144.25,1414:134:3,0.89
Anoplarchus,purpurescens,43.25,144.75,1414:134:2,0.96
Anoplarchus,purpurescens,43.75,141.75,1414:131:4,0.99
Anoplarchus,purpurescens,43.25,141.25,1414:131:1,0.98
Anoplarchus,purpurescens,42.75,144.75,1414:124:4,1
Anoplarchus,purpurescens,42.75,144.25,1414:124:3,1
Anoplarchus,purpurescens,42.75,143.75,1414:123:4,1
Anoplarchus,purpurescens,42.75,143.25,1414:123:3,0.99
Anoplarchus,purpurescens,42.25,143.75,1414:123:2,1
Anoplarchus,purpurescens,42.25,143.25,1414:123:1,1
Anoplarchus,purpurescens,42.25,142.75,1414:122:2,1
Anoplarchus,purpurescens,42.25,142.25,1414:122:1,0.99
Anoplarchus,purpurescens,42.75,141.75,1414:121:4,1
Anoplarchus,purpurescens,42.75,141.25,1414:121:3,0.98
Anoplarchus,purpurescens,42.25,141.25,1414:121:1,0.95
Anoplarchus,purpurescens,42.75,140.75,1414:120:4,0.86
Anoplarchus,purpurescens,42.25,140.75,1414:120:2,0.92
Anoplarchus,purpurescens,41.75,143.25,1414:113:3,1
Anoplarchus,purpurescens,43.25,131.75,1413:131:2,0.86
Anoplarchus,purpurescens,42.25,130.25,1413:120:1,0.96
Anoplarchus,purpurescens,41.75,129.75,1412:219:4,0.98
Anoplarchus,purpurescens,41.25,129.75,1412:219:2,1
Anoplarchus,purpurescens,40.75,129.75,1412:209:4,0.89
Anoplarchus,purpurescens,40.75,129.25,1412:209:3,0.86
Anoplarchus,purpurescens,40.25,128.25,1412:208:1,0.9
Anoplarchus,purpurescens,40.75,122.25,1412:102:3,0.91
Anoplarchus,purpurescens,40.75,121.75,1412:101:4,0.9
Anoplarchus,purpurescens,40.25,121.75,1412:101:2,0.89
Anoplarchus,purpurescens,39.75,127.75,1312:497:4,0.8
Anoplarchus,purpurescens,39.25,125.25,1312:495:1,0.89
Anoplarchus,purpurescens,38.75,125.25,1312:485:3,0.87
Anoplarchus,purpurescens,38.25,125.25,1312:485:1,0.81
Anoplarchus,purpurescens,39.75,124.25,1312:394:3,0.97